LAMMPS data file via write_data, version 29 Aug 2024, timestep = 50000, units = metal

7711 atoms
2 atom types

-11.470696736749312 15.57885073224919 xlo xhi
-53.85516200940195 62.07147000040154 ylo yhi
-14.800518080930104 36.90867207607127 zlo zhi
-8.465600277178498e-15 3.7760894709293605e-15 3.7760894709293605e-15 xy xz yz

Masses

1 1.01
2 106.42

Atoms # atomic

3 2 -9.36707345382973 -51.81950997093222 -4.584826783462642 0 0 0
39 2 -9.171791282305934 -49.86077278328695 -6.470681634400279 0 0 0
1140 2 -7.390680653191656 -49.94883474547817 -4.496323195206955 0 0 0
1105 2 -7.515363708776039 -52.089384494609156 -6.403563605157345 0 0 0
1103 2 -5.521451712613331 -51.9826943279775 -4.763830967966822 0 0 0
1138 2 -5.398375542709848 -49.83051045141676 -6.484421892042629 0 0 0
2237 2 -3.642661716769201 -49.930601524062915 -4.658052209906355 0 0 0
2201 2 -3.4559163201362946 -51.652541638980246 -6.701973379598879 0 0 0
6616 2 11.506125187071953 -53.84559702584332 -4.36895377030491 0 0 0
264 2 -11.411278557522502 -25.020963040265528 -6.90172328141857 0 0 0
2199 2 -1.7561902083967151 -51.96668038984764 -4.8523249141209455 0 0 0
2235 2 -1.542578809618325 -49.7160977891884 -6.515421472657486 0 0 0
3312 2 0.3000669533555804 -51.69753016802241 -6.639479213590093 0 0 0
3347 2 0.14623314130609977 -50.111238215754305 -4.654684207845399 0 0 0
3310 2 2.089571354875744 -52.04048197086775 -4.289458707968397 0 0 0
3345 2 2.2538411856276124 -49.908856463909125 -6.200556043793291 0 0 0
4448 2 4.154226269189655 -50.0373947271403 -4.434300517443024 0 0 0
4411 2 3.988464150855716 -52.16383724707485 -6.36052299696307 0 0 0
4409 2 5.927146258354492 -52.20250212541037 -4.257690846004199 0 0 0
4446 2 5.79177280962068 -50.13776708184848 -6.189481090146677 0 0 0
5553 2 7.62508946657063 -50.1789686341812 -4.510934857888042 0 0 0
5518 2 8.061925490985795 -52.19867066785394 -6.421778990288759 0 0 0
5516 2 9.94116014765356 -51.74213106301196 -4.488592713748099 0 0 0
5551 2 9.877951319767897 -50.07376650859982 -6.351648753580989 0 0 0
6617 2 11.772548108225282 -51.957169824480715 -6.564673911629779 0 0 0
6653 2 11.894570011212606 -50.05698303399089 -4.648680393325755 0 0 0
6906 1 5.92438560265512 -24.96787155247949 -6.3343214117769335 0 0 0
5 2 -11.350722880824033 -51.63630580068071 -6.5824295784156615 0 0 0
6630 2 13.517140783952081 -53.798699229328506 9.771286911580937 0 0 0
41 2 -11.26690219393943 -50.17598547520861 -4.44812618636781 0 0 0
6615 2 13.827657684870166 -52.10363991978341 -4.676213336047569 0 0 0
6651 2 13.539901426519142 -50.114044578914914 -6.471345269774896 0 0 0
2210 2 -1.784731045836784 -53.709832731147614 5.462173981420704 0 0 0
5527 2 9.710838713050636 -53.83389051725489 5.3269846127384195 0 0 0
76 2 -8.890601832066787 -46.42158997339281 -6.516648298182377 0 0 0
40 2 -9.45728514299997 -48.129029259985536 -4.493978196462324 0 0 0
1178 2 -7.5414807883868935 -46.25876552779572 -4.444754239393739 0 0 0
5661 1 -9.282864728246086 -48.03051700250039 -6.317912821376694 1 0 0
78 2 -11.21256555099 -46.087299589699136 -4.579878977510738 0 0 0
1141 2 -7.329016521934198 -48.22876489292685 -6.499562702399421 0 0 0
42 2 -11.132414214016318 -47.988534694930266 -6.333898271503347 0 0 0
7609 1 -3.834206075217839 -49.82146592434404 -6.523675391837397 0 1 0
1176 2 -5.5545230177959155 -46.02975071609728 -6.362509567068759 0 0 0
1139 2 -5.526632975639196 -48.1111358140204 -4.611182446903465 0 0 0
2238 2 -3.6504136761084505 -47.9985201263107 -6.450878773015812 0 0 0
2273 2 -3.6810745104108626 -46.20312625404654 -4.361174671643678 0 0 0
2271 2 -1.7672627613808523 -46.15184843620032 -6.094095827133778 0 0 0
2236 2 -1.761222854179426 -48.15927679347289 -4.505067372354517 0 0 0
3348 2 0.5051558444729878 -47.74788145438178 -6.539422448321856 0 0 0
3385 2 0.2892129795576217 -46.12760712242258 -4.42398573757306 0 0 0
5628 1 2.346035511378931 -47.51955140667291 -6.235034195229076 1 0 0
3383 2 2.2976386425625925 -45.8951120647822 -6.476946316951109 0 0 0
3346 2 2.040398015572263 -48.04966119728368 -4.208722341081432 0 0 0
4449 2 3.848932673749074 -47.93006472399706 -6.257893495032455 0 0 0
4484 2 4.2852539511737575 -46.150377180626705 -4.2118534854900345 0 0 0
4482 2 6.039272111805653 -46.30182705787311 -6.386132753462045 0 0 0
4447 2 5.9742804583070725 -48.24285308486212 -4.27260847305649 0 0 0
5554 2 8.045831672755535 -48.22003202449176 -6.496124008759892 0 0 0
4518 1 8.086171001154005 -46.431831103777995 -6.33454252645998 0 0 0
5589 2 7.847678486000101 -46.320818140896975 -4.574217020125268 0 0 0
5587 2 9.733804528920095 -46.09846449637051 -6.303888940774029 0 0 0
5552 2 9.778382344559967 -48.166195647025745 -4.5889272382048905 0 0 0
6690 2 11.671215538042874 -46.10385728616056 -4.508136562281827 0 0 0
6654 2 11.90238711865741 -48.09343154092041 -6.631498653516029 0 0 0
3276 1 12.09128641345904 -49.460398806168584 -6.223533389934753 0 1 0
6688 2 13.880754508667179 -45.81557927595955 -6.325603675007239 0 0 0
6652 2 13.772098719540965 -48.04621209743238 -4.652707293192478 0 0 0
112 2 -9.74190392458464 -42.1480256760111 -6.059734077280454 0 0 0
77 2 -9.175064552225697 -44.355812075291574 -4.608413964406575 0 0 0
