LAMMPS data file via write_data, version 29 Aug 2024, timestep = 50000, units = metal

7711 atoms
2 atom types

-11.430703945254916 15.538857940754793 xlo xhi
-53.683764331568774 61.90007232256836 ylo yhi
-14.724065975299885 36.83221997062 zlo zhi
-8.440567474899724e-15 3.764923564434855e-15 3.764923564434855e-15 xy xz yz

Masses

1 1.01
2 106.42

Atoms # atomic

3 2 -9.45115566353034 -51.63197396968646 -4.8232307824943135 0 0 0
1 1 -8.922678263132315 -51.78666405463127 -6.480350581583324 0 0 0
39 2 -9.322125510564815 -50.04207876638683 -6.971392148397932 0 0 0
1105 2 -7.293743303381027 -51.823963192594896 -6.835667470802319 0 0 0
5 2 -11.388286467607815 -51.807886594983685 -6.445612502278761 0 0 0
1140 2 -7.628065373034914 -49.94387148507271 -4.781106167000474 0 0 0
1103 2 -5.652490439364531 -51.563397460151336 -4.626460964959145 0 0 0
1138 2 -5.621600004142254 -49.565181051818406 -6.587128591924081 0 0 0
2201 2 -3.8510458931000073 -51.84237434730604 -6.471390086360882 0 0 0
2237 2 -3.5734158015699515 -49.82780090687058 -4.491690821440181 0 0 0
2199 2 -2.027202573552975 -51.843356684442405 -4.425319951078469 0 0 0
2235 2 -1.9253612147049797 -49.968859952293876 -6.337421985604444 0 0 0
3312 2 0.027188104582284822 -51.88614332725836 -6.545333839411759 0 0 0
3347 2 0.1401033441018491 -49.97694284420655 -4.677817062658418 0 0 0
6614 2 13.564369355067647 -53.60500213584266 -6.618158154166505 0 0 0
3310 2 2.0423569744931775 -51.65228400395389 -4.458648451728068 0 0 0
3345 2 2.347212339169472 -50.084810058250824 -6.480844295943447 0 0 0
4411 2 4.087975989311991 -51.8586053981333 -6.471953470164739 0 0 0
1114 2 -5.6565694748464885 -53.68156352016434 5.36294177480938 0 0 0
5517 2 7.719884242083559 -53.6480876885865 -4.639472304006999 0 0 0
4448 2 4.1441109210376545 -49.95297032966976 -4.556020047358331 0 0 0
4409 2 5.96896051285233 -51.79265315282671 -4.539966257314385 0 0 0
4446 2 6.124387364589165 -49.65450601691577 -6.534442440884978 0 0 0
6620 2 11.857313395033053 -53.51183744742516 -0.4815477105016391 0 0 0
6886 2 13.77180054291674 -26.844312805118584 9.42306018977079 0 0 0
4410 2 3.9323742361666625 -53.48397509200561 -4.3002047803847105 0 0 0
5518 2 7.7645146193366195 -51.74915524342556 -6.483143434873703 0 0 0
5553 2 7.7362064581041565 -49.72513298366554 -4.672668101976819 0 0 0
5516 2 9.525131611957455 -51.7952711753844 -4.54807148398626 0 0 0
5551 2 9.673694969466265 -49.88870783488965 -6.532060540760647 0 0 0
6653 2 11.662394465099386 -49.933144871422236 -4.472415581013814 0 0 0
4518 1 8.018162827302572 -49.67487436678291 -6.451341121246681 0 0 0
6617 2 11.936241812251108 -51.693764396208934 -6.556353542465789 0 0 0
6847 2 13.826093796326361 -28.615384795155087 7.060859669824785 0 0 0
41 2 -11.226971386209785 -49.788916903335924 -4.69741479762863 0 0 0
6651 2 13.834751196973205 -49.67353467189307 -6.534616565394087 0 0 0
6615 2 13.701319584413078 -51.59109216892861 -4.566222526082396 0 0 0
18 2 -9.42684202138016 -53.42534791825569 9.71366554498088 0 0 0
